CSI_0805: 25.9587 ,  0.25493 ,  6.01 ,  0.385
CSI_0806: 24.1902 ,  0.226205 ,  6.01 ,  0.385
CSI_0807: 1.00312 ,  0.438994 ,  6.00997 ,  0.385
CSI_0808: 23.7578 ,  0.278191 ,  6.00994 ,  0.385
CSI_0810: 21.5293 ,  0.265524 ,  6.00999 ,  0.385
CSI_0811: 28.74 ,  0.284601 ,  6.01 ,  0.385
CSI_0812: 14.5282 ,  0.214623 ,  6.01 ,  0.385
CSI_0813: 23.1006 ,  0.344172 ,  6.00999 ,  0.385
CSI_0814: 30.4257 ,  0.234127 ,  6 ,  0.385
CSI_0815: 24.15 ,  0.483497 ,  6.00996 ,  0.385
CSI_0816: 20.8517 ,  0.236992 ,  6.00999 ,  0.385
CSI_0818: 27.7952 ,  0.307707 ,  6.01 ,  0.385
CSI_0819: 26.2084 ,  0.212523 ,  6.00996 ,  0.385
CSI_0820: 15.6588 ,  0.29642 ,  6.00983 ,  0.385
CSI_0821: 15.1421 ,  0.366782 ,  6.00999 ,  0.385
CSI_0822: 36.287 ,  0.203737 ,  6.00999 ,  0.385
CSI_0824: 32.5504 ,  0.192911 ,  6.01 ,  0.385
CSI_0901: 39.8096 ,  0.184992 ,  6 ,  0.385
CSI_0902: 22.7765 ,  0.314341 ,  6.01 ,  0.385
CSI_0903: 26.1363 ,  0.315588 ,  6.01 ,  0.385
CSI_0904: 18.9596 ,  0.304689 ,  6 ,  0.385
CSI_0905: 26.9131 ,  0.439288 ,  6.00999 ,  0.385
CSI_0906: 37.6261 ,  0.491016 ,  6.01 ,  0.385
CSI_0907: 18.4766 ,  0.42538 ,  6.01 ,  0.385
CSI_0908: 16.6605 ,  0.324572 ,  6.00999 ,  0.385
CSI_0909: 32.6242 ,  0.306953 ,  6.01 ,  0.385
CSI_0911: 22.012 ,  0.314611 ,  6.01 ,  0.385
CSI_0912: 17.4333 ,  0.29304 ,  6.01 ,  0.385
CSI_0913: 17.1823 ,  0.396264 ,  6.01 ,  0.385
CSI_0914: 18.3062 ,  0.306493 ,  6.01 ,  0.385
CSI_0915: 33.1555 ,  0.267506 ,  6.01 ,  0.385
CSI_0916: 48.8261 ,  0.504906 ,  6.00999 ,  0.385
CSI_0917: 17.875 ,  0.620313 ,  6.01 ,  0.385
CSI_0918: 19.6218 ,  0.52375 ,  6.01 ,  0.385
CSI_0919: 14.4878 ,  0.255274 ,  6.01 ,  0.385
CSI_0920: 17.7634 ,  0.248753 ,  6.00059 ,  0.385
CSI_0921: 17.8199 ,  0.35827 ,  6.00998 ,  0.385
CSI_0922: 32.8366 ,  0.305196 ,  6.01 ,  0.385
CSI_0923: 1.35531 ,  0.315412 ,  6.01 ,  0.385
CSI_0924: 14.7757 ,  0.290833 ,  6.01 ,  0.385
