CSI_0717: 11.2272 ,  0.407508 ,  6.00992 ,  0.385
CSI_0719: 11.276 ,  0.242501 ,  6.01 ,  0.385
CSI_0721: 24.3281 ,  0.322346 ,  6.01 ,  0.385
CSI_0722: 21.2901 ,  0.400746 ,  6.01 ,  0.385
CSI_0723: 25.2122 ,  0.370891 ,  6.00999 ,  0.385
CSI_0724: 27.3528 ,  0.240836 ,  6.00996 ,  0.385
CSI_0801: 17.9476 ,  0.290788 ,  6.01 ,  0.385
CSI_0802: 21.706 ,  0.211438 ,  6.00998 ,  0.385
CSI_0803: 25.304 ,  0.30319 ,  6.00963 ,  0.385
CSI_0804: 25.3228 ,  0.366301 ,  6.01 ,  0.385
CSI_0805: 25.1251 ,  0.25493 ,  6.01 ,  0.385
CSI_0806: 23.9345 ,  0.226205 ,  6.01 ,  0.385
CSI_0807: 1.74037 ,  0.438994 ,  6.00997 ,  0.385
CSI_0808: 23.5459 ,  0.278191 ,  6.00994 ,  0.385
CSI_0810: 21.4083 ,  0.265524 ,  6.00999 ,  0.385
CSI_0811: 28.291 ,  0.284601 ,  6.01 ,  0.385
CSI_0812: 14.4499 ,  0.214623 ,  6.01 ,  0.385
CSI_0813: 22.8989 ,  0.344172 ,  6.00999 ,  0.385
CSI_0814: 29.4265 ,  0.234127 ,  6 ,  0.385
CSI_0815: 23.8015 ,  0.483497 ,  6.00996 ,  0.385
CSI_0816: 20.7783 ,  0.236992 ,  6.00999 ,  0.385
CSI_0818: 26.5016 ,  0.307707 ,  6.01 ,  0.385
CSI_0819: 26.051 ,  0.212523 ,  6.00996 ,  0.385
CSI_0820: 15.6011 ,  0.29642 ,  6.00983 ,  0.385
CSI_0821: 14.9249 ,  0.366782 ,  6.00999 ,  0.385
CSI_0822: 35.6921 ,  0.203737 ,  6.00999 ,  0.385
CSI_0824: 31.1551 ,  0.192911 ,  6.01 ,  0.385
CSI_0901: 38.8725 ,  0.184992 ,  6 ,  0.385
CSI_0902: 23.0761 ,  0.314341 ,  6.01 ,  0.385
CSI_0903: 25.7175 ,  0.315588 ,  6.01 ,  0.385
CSI_0904: 18.6413 ,  0.304689 ,  6 ,  0.385
CSI_0905: 26.1627 ,  0.439288 ,  6.00999 ,  0.385
CSI_0906: 36.6095 ,  0.491016 ,  6.01 ,  0.385
CSI_0907: 18.055 ,  0.42538 ,  6.01 ,  0.385
CSI_0908: 16.3095 ,  0.324572 ,  6.00999 ,  0.385
CSI_0909: 32.1985 ,  0.306953 ,  6.01 ,  0.385
CSI_0911: 21.8744 ,  0.314611 ,  6.01 ,  0.385
CSI_0912: 17.296 ,  0.29304 ,  6.01 ,  0.385
CSI_0913: 17.0499 ,  0.396264 ,  6.01 ,  0.385
CSI_0915: 32.6707 ,  0.267506 ,  6.01 ,  0.385
CSI_0916: 47.8645 ,  0.504906 ,  6.00999 ,  0.385
CSI_0917: 17.6498 ,  0.620313 ,  6.01 ,  0.385
CSI_0918: 19.4218 ,  0.52375 ,  6.01 ,  0.385
CSI_0919: 14.455 ,  0.255274 ,  6.01 ,  0.385
CSI_0920: 17.4163 ,  0.248753 ,  6.00059 ,  0.385
CSI_0921: 17.8166 ,  0.35827 ,  6.00998 ,  0.385
CSI_0922: 32.3619 ,  0.305196 ,  6.01 ,  0.385
CSI_0923: 1.0623 ,  0.315412 ,  6.01 ,  0.385
CSI_0924: 14.4787 ,  0.290833 ,  6.01 ,  0.385
