# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_11
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_11
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
1	1
17
3.12142   20.7027
6.18163   18.6507
11.078   16.5988
18.6962   13.9057
25.767   12.1379
36.4778   10.0413
51.3128   8.07121
73.1833   6.40678
99.2123   5.08981
137.168   3.9858
174.8   3.21626
234.54   2.42224
311.274   1.77917
401.237   1.35045
504.96   0.984786
675.546   0.772727
931.209   0.712121
+KVIDZALine
ID:Z=1 A=2
1	2
17
2.50938   28.5538
5.87562   26.1449
11.078   23.5131
19.3406   20.0336
29.1333   17.0002
45.0464   13.61
62.7957   11.4688
84.8293   9.50604
109.311   7.85553
139.607   6.6511
185.205   5.35746
240.838   4.19818
292.548   3.58437
360.307   2.94201
470.859   2.34247
606.375   1.89996
970.541   1.19697
+KVIDZALine
ID:Z=1 A=3
1	3
21
3.12142   33.5499
5.87562   31.3195
11.078   28.7768
17.8105   25.6096
25.155   22.8439
34.9477   20.1228
48.1066   17.2679
64.9378   14.7252
80.2389   12.9409
106.557   10.7105
142.056   8.83691
180.002   7.1864
219.206   6.29629
247.308   5.74839
321.076   4.58262
416.703   3.58491
496.119   3.05294
549.063   2.78696
649.501   2.35729
800.547   1.94808
1085.52   1.40802
+KVIDZALine
ID:Z=2 A=3
2	3
20
2.2419   79.7575
4.41083   76.4234
8.74868   72.2966
14.171   67.4237
24.4734   60.1959
34.2336   55.1365
48.8738   49.1795
71.1053   42.5229
107.977   34.7939
135.631   30.8187
187.685   25.5261
271.731   20.082
388.311   15.314
461.512   13.647
545.558   12.0732
669.729   10.2662
796.611   8.87898
1028.14   6.80392
1387.53   4.42126
1686.73   2.72329
+KVIDZALine
ID:Z=2 A=4
2	4
22
2.27385   90.0243
4.8411   86.2659
9.2421   81.6076
15.4768   76.1024
26.8461   67.9503
37.4818   62.2333
53.6188   55.5106
78.191   48.0043
118.9   39.27
149.707   34.7915
207.287   28.8098
250.547   25.5969
300.074   22.6694
360.112   19.9331
432.812   17.4654
506.67   15.5633
602.07   13.588
723.116   11.9054
866.729   10.1984
1141.66   7.85982
1549.92   5.39436
1912.88   3.62691
+KVIDZALine
ID:Z=2 A=5
2	5
18
2.39716   98.7172
22.1704   80.4545
44.6156   67.6869
73.8746   57.7475
105.538   49.2475
155.482   40.3283
218.486   33.2525
260.486   29.7172
343.886   25.3081
425.263   21.9141
509.481   19.0859
613.032   16.8232
747.04   14.4798
835.127   13.3239
1068.01   10.75
1288.98   9.1755
1488.2   7.59722
2072.72   4.60353
+KVIDZALine
ID:Z=2 A=6
2	6
19
2.74834   104.554
5.85132   100.189
11.1707   94.7791
19.705   88.4263
33.8625   79.201
46.8644   72.2293
64.8078   64.47
94.5076   55.7522
143.712   45.6081
180.948   40.4069
250.543   33.4598
362.694   26.3282
523.162   20.1803
729.827   15.9505
873.535   13.9781
1064.6   11.8588
1380.23   9.34878
1882.19   6.55983
2273.68   5.13807
+KVIDCutLine
OK:PIEDESTAL
above
8
32.7036   5.21717
91.7025   2.76263
116.285   1.83333
158.076   1.17677
212.159   0.813131
333.844   0.712121
472.737   0.631313
1000.04   0.580808
!
# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_33
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_33
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
1	1
17
3.38503   20.5755
7.53649   18.4522
13.0688   16.2205
21.7332   13.5178
30.3976   11.8613
43.0331   9.81247
60.5975   7.92295
85.6331   6.1508
111.915   5.02842
135.269   4.31848
157.247   3.85339
206.81   3.03914
270.777   2.44495
350.977   1.82958
435.873   1.4199
564.333   1.00023
731.891   0.680473
+KVIDZALine
ID:Z=1 A=2
1	2
17
2.96033   27.9031
6.93151   25.5491
13.0688   22.9773
22.8162   19.5771
34.3687   16.6128
53.1416   13.2998
74.0806   11.2074
100.074   9.28941
128.955   7.67651
164.696   6.49953
218.488   5.23537
282.632   4.16005
339.69   3.53078
425   2.9015
545.225   2.21579
705.835   1.56629
934.824   0.925117
+KVIDZALine
ID:Z=1 A=3
1	3
19
3.68237   32.7853
6.93151   30.6058
13.0688   28.121
21.0112   25.026
29.6755   22.3233
41.228   19.6642
56.7517   16.8744
76.6077   14.3896
94.6585   12.646
125.706   10.4664
167.584   8.63553
217.88   7.01029
285.923   5.71129
371.872   4.44085
516.553   3.3988
647.625   2.75644
784.427   2.25683
969.655   1.75721
1219.87   1.25
+KVIDZALine
ID:Z=2 A=3
2	3
22
2.42561   77.9466
5.16422   74.6924
9.85897   70.659
16.5099   65.8924
28.638   58.8341
39.9836   53.884
57.1977   48.0632
83.4101   41.564
126.837   34.0015
159.7   30.1239
221.123   24.9447
281.858   21.2923
318.373   19.4231
379.23   17.3807
461.729   15.0447
538.33   13.5037
644.127   11.8913
779.152   10.1806
937.051   8.72671
1215.26   6.82283
1641.26   4.36509
1979.88   2.88893
+KVIDZALine
ID:Z=2 A=4
2	4
25
2.68248   87.9728
5.71108   84.3
10.903   79.7479
18.2581   74.3681
31.6706   66.4018
44.2176   60.8151
63.2545   54.2456
92.2426   46.9103
123.418   40.851
140.267   38.3751
176.611   33.9986
205.51   31.1798
244.538   28.1533
287.581   25.3936
347.971   22.1571
422.259   19.5375
510.623   16.9798
602.058   15.1618
712.336   13.4208
874.348   11.3681
1030.76   9.95042
1179.35   8.84508
1343.59   7.66766
1816.35   5.03189
2231.23   3.24632
+KVIDZALine
ID:Z=2 A=5
2	5
16
2.53858   95.5076
14.5042   84.9078
35.5547   72.5568
68.1277   60.7588
121.973   47.7702
183.466   38.9545
241.106   33.5076
314.77   28.6806
387.878   24.9905
527.077   20.3056
643.472   17.4722
858.491   14.375
1266.25   10.6193
1484.85   8.76515
1800.77   7.12879
2291.48   4.26515
+KVIDZALine
ID:Z=2 A=6
2	6
22
1.97808   102.169
5.27492   97.9046
11.8686   92.6166
21.7591   86.3619
38.2433   77.0936
53.0791   70.6115
76.1569   62.9921
110.774   54.463
168.468   44.5408
212.976   39.4802
295.397   32.7138
358.036   28.9894
427.27   25.7483
512.988   22.6779
616.838   19.8064
728.931   17.6741
860.804   15.5987
1025.65   13.7791
1254.78   11.6753
1633.91   9.17343
2202.62   5.98922
2358.42   5.50631
+KVIDCutLine
OK:PIEDESTAL
above
8
36.9963   5.22159
59.8065   3.125
102.168   2.25568
193.409   1.21591
287.909   0.875
633.348   0.379314
1037.31   0.273443
1303.75   0.0317254
!
# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_41
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_41
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
1	1
17
3.24805   19.5478
6.59355   17.6874
11.5213   15.4685
18.7865   12.5114
26.0128   10.3636
37.7555   8.25568
55.9215   6.14773
80.0091   4.63636
108.814   3.5625
127.068   3.21212
147.127   2.81061
167.293   2.44255
209.89   1.83523
249.863   1.57071
325.974   1.13195
389.045   0.875631
497.512   0.682449
+KVIDZALine
ID:Z=1 A=2
1	2
17
2.9135   27.0749
6.259   24.9674
11.5213   22.2452
18.6861   18.517
27.8193   15.4943
44.9818   12.1534
63.2482   9.72727
88.8412   7.5
120.255   5.98864
151.984   4.95202
191.251   3.88068
234.776   3.11616
298.143   2.4697
375.993   1.98485
496.692   1.4899
641.028   1.02103
780.171   0.66714
+KVIDZALine
ID:Z=1 A=3
1	3
18
3.08077   32.2114
6.259   30.0678
11.0766   27.3939
17.0725   23.8428
24.3874   21.0019
32.9015   18.303
48.6105   15.1307
68.037   12.4318
85.6648   10.6799
112.046   8.69129
144.509   7.31818
188.383   5.78409
259.901   4.31818
310.816   3.4899
391.684   2.83333
488.243   2.36869
601.114   1.93014
804.485   1.25562
+KVIDZALine
ID:Z=2 A=3
2	3
22
2.39416   77.0404
6.69161   71.1692
10.469   66.8636
15.7944   62.003
25.9278   55.0674
35.4073   50.2035
49.7901   44.4838
71.6912   38.0978
107.975   30.6668
135.433   26.8567
186.753   21.7675
223.727   18.9368
266.438   16.5591
317.985   14.3933
387.787   12.0397
466.736   10.1323
539.884   8.79043
661.592   7.00319
782.851   5.80258
1018.5   3.96635
1380.16   1.78205
1717.73   -0.043695
+KVIDZALine
ID:Z=2 A=4
2	4
24
2.64051   86.5126
6.60949   81.4242
10.9069   76.0227
16.9814   70.3055
27.9868   62.5568
38.8817   57.079
54.6621   50.4091
77.997   42.8636
116.971   34.6136
148.241   30.2386
178.715   26.8864
205.988   24.9276
250.224   21.7265
296.711   19.0392
354.64   16.5093
441.063   14.1787
529.045   12.161
623.545   10.7367
757.148   8.98611
894.192   7.44444
1009.06   6.58523
1292.45   4.66667
1521.07   3.3125
1860.54   1.35859
+KVIDZALine
ID:Z=2 A=5
2	5
17
3.27007   94.1843
16.5182   80.0934
26.8244   71.7777
41.0514   63.9061
65.8098   54.0455
109.675   42.5114
171.81   32.7386
247.749   25.9545
327.661   21.7068
382.193   19.4412
486.687   16.5303
558.373   15.0391
702.057   12.8712
887.492   10.7367
1201.33   7.97475
1403.34   6.43308
1860.66   2.88889
+KVIDZALine
ID:Z=2 A=6
2	6
22
3.02372   99.6641
7.59489   94.1843
12.8777   89.4091
20.6515   82.8333
33.5676   73.3454
46.5335   66.6544
65.7023   58.5
93.9042   49.7708
138.595   40.6932
179.018   35.0114
224.169   30.5606
256.805   27.9931
287.247   26.1875
362.57   22.5227
434.971   19.9571
528.84   17.5568
631.263   15.3977
741.869   13.9167
877.692   12.2917
1163.33   9.75
1374.48   7.95455
1855.51   4.27778
+KVIDCutLine
OK:pedestal
above
9
15.2205   5.4154
54.9273   3.49432
92.6971   1.94886
140.151   1.09028
246.682   0.789773
362.897   0.628788
550.777   0.564394
844.22   0.564394
904.264   0.542929
!
# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_42
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_42
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
1	1
18
